admission_year,round,college_code,college_name,quota,closing_rank_air,seats_allotted_in_data
2026,Round 2,2121,ACPM DC DHULE(No Change),OBC EMOBCW (EMR),298625,1
2026,Round 2,2121,ACPM DC DHULE(Ret.),OBC EMOBCW (EMR),309173,1
2026,Round 2,2121,ACPM DC DHULE,OBC EMOBCW (EMR),350037,1
2026,Round 2,2121,ACPM DC DHULE,OBC I.Q.,1048558,4
2026,Round 2,2121,ACPM DC DHULE(Ret.),OBC I.Q.,967807,1
2026,Round 2,2121,ACPM DC DHULE,OBC OPEN,325663,5
2026,Round 2,2121,ACPM DC DHULE(No Pref),OBC OPEN,258840,1
2026,Round 2,2121,ACPM DC DHULE(No Change),OBC OPEN (EMD),224662,3
2026,Round 2,2121,ACPM DC DHULE,OBC OPEN (W),179703,2
2026,Round 2,2121,ACPM DC DHULE(No Change),OBC OPEN (W),233420,2
2026,Round 2,2121,ACPM DC DHULE(No Change),OBC OPEN (W) (EMD),168696,2
2026,Round 2,2121,ACPM DC DHULE(No Change),OPEN,245086,2
2026,Round 2,2121,ACPM DC DHULE,OPEN,322339,12
2026,Round 2,2121,ACPM DC DHULE(Ret.),OPEN,252584,1
2026,Round 2,2121,ACPM DC DHULE,OPEN (W),204168,5
2026,Round 2,2121,ACPM DC DHULE(No Change),OPEN (W),231107,1
2026,Round 2,2121,ACPM DC DHULE,SC EMSC (EMR),337829,1
2026,Round 2,2121,ACPM DC DHULE(No Change),SC I.Q.,810451,1
2026,Round 2,2121,ACPM DC DHULE,SC OPEN,329241,1
2026,Round 2,2121,ACPM DC DHULE,SC SC,357712,3
2026,Round 2,2121,ACPM DC DHULE(No Change),SC SC (W),308671,1
2026,Round 2,2121,ACPM DC DHULE,SC SC (W),338995,1
2026,Round 2,2121,ACPM DC DHULE,SEBC EMSEBC (EMR),388358,1
2026,Round 2,2121,ACPM DC DHULE,SEBC EMSEBCW (EMR),407765,1
2026,Round 2,2121,ACPM DC DHULE,SEBC OPEN (W) (EMD),115338,1
2026,Round 2,2121,ACPM DC DHULE(No Change),SEBC SEBC,405120,2
2026,Round 2,2121,ACPM DC DHULE,SEBC SEBC,410648,1
2026,Round 2,2121,ACPM DC DHULE(No Change),SEBCD1 SEBC,410783,1
2026,Round 2,2121,ACPM DC DHULE(No Change),SEBCD1 SEBC(W),349906,1
2026,Round 2,2121,ACPM DC DHULE(Ret.),SEBCHA SEBC,408457,1
2026,Round 2,2121,ACPM DC DHULE,ST I.Q.,864095,1
2026,Round 2,2121,ACPM DC DHULE,ST ST,639788,2
2026,Round 2,2121,ACPM DC DHULE(No Change),ST ST,658639,1
2026,Round 2,2121,ACPM DC DHULE,ST ST (W),693199,1
2026,Round 2,2121,ACPM DC DHULE,VJA OPEN,319340,2
2026,Round 2,2121,ACPM DC DHULE(No Change),VJA OPEN (W),187696,1
2026,Round 2,2121,ACPM DC DHULE(No Change),VJA VJA,314741,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,D2 OPEN (W),157529,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,EWS OPEN,181996,5
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),EWS OPEN,171388,3
2026,Round 2,2122,TERNA DC NEW MUMBAI(Ret.),EWS OPEN,174695,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),EWS OPEN (W),143599,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,EWS OPEN (W),159905,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,I.Q.,995006,4
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),I.Q.,824596,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,NTB NTB,280008,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,NTB OPEN,181613,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,NTC NTC,204130,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,NTC NTC(W),237556,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,NTD EMNTDW (EMR),269192,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(Ret.),NTD HA OPEN,176362,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OBC EMOBC (EMR),192695,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC EMOBC (EMR),221875,4
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OBC EMOBCW (EMR),178414,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC EMOBCW (EMR),210772,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC HA EMOBC (EMR),195728,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC HA I.Q.,1135127,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC I.Q.,1171731,2
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OBC OBC(W),189866,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC OPEN,178006,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC OPEN (EMD),162542,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OBC OPEN (EMD),174619,3
2026,Round 2,2122,TERNA DC NEW MUMBAI,OBC OPEN (W),115425,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OPEN,177952,5
2026,Round 2,2122,TERNA DC NEW MUMBAI,OPEN,186405,10
2026,Round 2,2122,TERNA DC NEW MUMBAI(Ret.),OPEN,171825,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,OPEN (W),163280,6
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),OPEN (W),151699,4
2026,Round 2,2122,TERNA DC NEW MUMBAI(Ret.),OPEN (W),154345,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,SC I.Q.,1155155,6
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),SC SC,269658,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,SC SC,279234,3
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),SC SC (W),219552,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,SC SC (W),266293,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),SEBC EMSEBC (EMR),217358,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,SEBC EMSEBC (EMR),240897,3
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),SEBC SEBC,226957,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),SEBC SEBC(W),195054,2
2026,Round 2,2122,TERNA DC NEW MUMBAI,SEBCD1 OPEN (EMD),180257,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),ST ST,447019,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,ST ST,586742,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,ST ST (W),671319,1
2026,Round 2,2122,TERNA DC NEW MUMBAI,VJA OPEN,169827,1
2026,Round 2,2122,TERNA DC NEW MUMBAI(No Change),VJA VJA,188148,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),EWS OPEN,135715,3
2026,Round 2,2123,MGM DC NEW MUMBAI,I.Q.,763067,10
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),I.Q.,600810,2
2026,Round 2,2123,MGM DC NEW MUMBAI(Ret.),I.Q.,644501,2
2026,Round 2,2123,MGM DC NEW MUMBAI,NTB NTB,246376,1
2026,Round 2,2123,MGM DC NEW MUMBAI,NTC EMNTC (EMR),155359,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),NTC NTC(W),155093,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),NTC OPEN (EMD),134101,1
2026,Round 2,2123,MGM DC NEW MUMBAI,NTC OPEN (W),125645,1
2026,Round 2,2123,MGM DC NEW MUMBAI,NTD NTD,180794,1
2026,Round 2,2123,MGM DC NEW MUMBAI,OBC EMOBC (EMR),161491,4
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC EMOBC (EMR),154792,3
2026,Round 2,2123,MGM DC NEW MUMBAI,OBC EMOBCW (EMR),148971,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC HA EMOBCW (EMR),145729,1
2026,Round 2,2123,MGM DC NEW MUMBAI(Ret.),OBC HA OPEN (EMD),129622,2
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC HA OPEN (EMD),130838,1
2026,Round 2,2123,MGM DC NEW MUMBAI,OBC I.Q.,689467,1
2026,Round 2,2123,MGM DC NEW MUMBAI,OBC OPEN,135586,3
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC OPEN,138769,2
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC OPEN (EMD),133233,2
2026,Round 2,2123,MGM DC NEW MUMBAI,OBC OPEN (W),128992,2
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OBC OPEN (W) (EMD),121905,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OPEN,139420,9
2026,Round 2,2123,MGM DC NEW MUMBAI(Ret.),OPEN,136959,3
2026,Round 2,2123,MGM DC NEW MUMBAI,OPEN,141098,6
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),OPEN (W),122052,7
2026,Round 2,2123,MGM DC NEW MUMBAI,OPEN (W),130275,5
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SC HA SC (W),232276,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SC SC,233564,2
2026,Round 2,2123,MGM DC NEW MUMBAI,SC SC,239800,2
2026,Round 2,2123,MGM DC NEW MUMBAI,SC SC (W),246227,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SEBC EMSEBC (EMR),153519,1
2026,Round 2,2123,MGM DC NEW MUMBAI,SEBC EMSEBC (EMR),162016,4
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SEBC EMSEBCW (EMR),141909,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SEBC OPEN (EMD),134028,2
2026,Round 2,2123,MGM DC NEW MUMBAI,SEBC OPEN (EMD),136554,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SEBC SEBC,160893,1
2026,Round 2,2123,MGM DC NEW MUMBAI,SEBC SEBC(W),151779,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SOBC EMOBCW (EMR),142878,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),SOBC OPEN,136512,1
2026,Round 2,2123,MGM DC NEW MUMBAI,ST ST,447457,2
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),ST ST,464403,1
2026,Round 2,2123,MGM DC NEW MUMBAI(No Change),ST ST (W),455172,1
2026,Round 2,2123,MGM DC NEW MUMBAI,VJA VJA,220513,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",EWS OPEN,336824,3
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",EWS OPEN,368538,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",EWS OPEN (W),358310,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",I.Q.,979387,6
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(Ret.)",I.Q.,857880,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",NTB NTB,417015,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",NTC EMNTC (EMR),413341,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",NTC NTC(W),345120,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",NTC OPEN (EMD),245378,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",NTD EMNTD (EMR),422291,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",NTD OPEN (W),350065,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC D2 OPEN (W),239446,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC EMOBC (EMR),418676,5
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",OBC EMOBCW (EMR),354165,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC EMOBCW (EMR),406881,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC HA OBC,421886,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC HA OPEN,401262,4
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC I.Q.,1058663,3
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(Ret.)",OBC I.Q.,1138009,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC OPEN,404683,6
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",OBC OPEN (EMD),320210,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OBC OPEN (EMD),397636,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",OBC OPEN (W) (EMD),293040,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OPEN,403802,10
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(Ret.)",OPEN,335280,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",OPEN,336629,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",OPEN (W),360661,6
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC D1 EMSC (EMR),411685,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SC EMSC (EMR),345306,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(Ret.)",SC EMSC (EMR),361366,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC EMSC (EMR),412351,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SC EMSCW (EMR),348042,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC EMSCW (EMR),406617,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SC I.Q.,1096527,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC OPEN,384664,4
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC OPEN (W),361358,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SC OPEN (W) (EMD),342361,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SEBC EMSEBC (EMR),369818,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC EMSEBC (EMR),422198,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC EMSEBCW (EMR),410282,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC OPEN,385834,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC OPEN (W) (EMD),347812,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SEBC SEBC,411976,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC SEBC,429060,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI(No Change)",SEBC SEBC(W),346431,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",SEBC SEBC(W),421054,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",ST ST,712693,2
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",ST ST (W),630709,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",VJA EMVJA (EMR),441905,1
2026,Round 2,2127,"YOGITA DC KHED, RATNAGIRI",VJA HA VJA (W),491863,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),D3 OPEN (W),278652,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS D1 OPEN,361902,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS HA OPEN,341083,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS OPEN,373172,3
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),EWS OPEN (W),303892,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS OPEN (W),335166,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),HA OPEN,316578,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),HA OPEN,348094,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(Ret.),I.Q.,921225,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),NTB NTB,346284,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC D1 NTC,387066,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),NTC EMNTC (EMR),350505,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC OPEN,351512,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC OPEN (W),261161,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),NTD EMNTDW (EMR),344985,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),NTD OPEN,366456,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),NTD OPEN (W),249439,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC D1 EMOBC (EMR),389862,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC D1 EMOBCW (EMR),380125,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC D1 OPEN,362617,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),OBC EMOBC (EMR),360887,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC EMOBC (EMR),391975,3
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC EMOBCW (EMR),377898,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(Ret.),OBC I.Q.,1042636,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC I.Q.,1182748,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC OPEN,377655,10
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),OBC OPEN (W),291003,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OBC OPEN (W),321200,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),OPEN,330763,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OPEN,369980,7
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),OPEN (W),304939,4
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),OPEN (W),262382,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC D1 EMSC (EMR),386686,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC EMSC (EMR),391487,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC EMSCW (EMR),382921,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC OPEN,376463,8
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC OPEN (W),327166,2
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SC OPEN (W) (EMD),307741,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),SC SC (W),353626,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SEBC EMSEBCW (EMR),379574,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),SEBC SEBC,374223,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Pref),SEBC SEBC,394792,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SEBC SEBC,418948,3
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SEBC SEBC(W),416592,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),SEBCHA SEBC,405875,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),SOBC EMOBC (EMR),384564,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),ST ST,706820,3
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR)(No Change),ST ST (W),665321,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),VJA EMVJA (EMR),465802,1
2026,Round 2,2134,YCM DC AHILYANAGAR(A'NAGAR),VJA VJA (W),441219,1
2026,Round 2,2135,SMBT DC NASIK(No Change),EWS OPEN,244962,2
2026,Round 2,2135,SMBT DC NASIK,EWS OPEN,283884,6
2026,Round 2,2135,SMBT DC NASIK,EWS OPEN (W),195574,1
2026,Round 2,2135,SMBT DC NASIK(No Change),I.Q.,691885,1
2026,Round 2,2135,SMBT DC NASIK(Ret.),I.Q.,920738,2
2026,Round 2,2135,SMBT DC NASIK,NTB EMNTB (EMR),368027,1
2026,Round 2,2135,SMBT DC NASIK(No Change),NTB NTB(W),347387,1
2026,Round 2,2135,SMBT DC NASIK,NTC EMNTC (EMR),306533,1
2026,Round 2,2135,SMBT DC NASIK,NTC HA OPEN,280153,1
2026,Round 2,2135,SMBT DC NASIK(Ret.),NTC I.Q.,862597,1
2026,Round 2,2135,SMBT DC NASIK,NTC I.Q.,1086512,1
2026,Round 2,2135,SMBT DC NASIK,NTC OPEN,285055,2
2026,Round 2,2135,SMBT DC NASIK,NTD HA OPEN (W),191688,1
2026,Round 2,2135,SMBT DC NASIK,NTD NTD,392843,1
2026,Round 2,2135,SMBT DC NASIK(No Change),OBC EMOBC (EMR),271775,2
2026,Round 2,2135,SMBT DC NASIK,OBC EMOBC (EMR),310090,4
2026,Round 2,2135,SMBT DC NASIK,OBC EMOBCW (EMR),293463,3
2026,Round 2,2135,SMBT DC NASIK,OBC HA OPEN (W),234736,1
2026,Round 2,2135,SMBT DC NASIK,OBC I.Q.,1078936,6
2026,Round 2,2135,SMBT DC NASIK(Ret.),OBC I.Q.,766151,2
2026,Round 2,2135,SMBT DC NASIK,OBC OPEN,280143,4
2026,Round 2,2135,SMBT DC NASIK(No Change),OBC OPEN (EMD),220159,2
2026,Round 2,2135,SMBT DC NASIK,OBC OPEN (W),223530,5
2026,Round 2,2135,SMBT DC NASIK(Ret.),OBC OPEN (W) (EMD),188281,1
2026,Round 2,2135,SMBT DC NASIK(No Change),OBC OPEN (W) (EMD),200359,1
2026,Round 2,2135,SMBT DC NASIK(No Change),OPEN,244562,2
2026,Round 2,2135,SMBT DC NASIK,OPEN,285746,16
2026,Round 2,2135,SMBT DC NASIK(No Change),OPEN (W),197003,1
2026,Round 2,2135,SMBT DC NASIK,OPEN (W),242023,3
2026,Round 2,2135,SMBT DC NASIK,SC EMSC (EMR),295845,1
2026,Round 2,2135,SMBT DC NASIK(No Change),SC HA SC,289660,1
2026,Round 2,2135,SMBT DC NASIK,SC I.Q.,679944,1
2026,Round 2,2135,SMBT DC NASIK(No Change),SC SC,305640,2
2026,Round 2,2135,SMBT DC NASIK,SC SC,321072,1
2026,Round 2,2135,SMBT DC NASIK,SC SC (W),318644,2
2026,Round 2,2135,SMBT DC NASIK,SEBC EMSEBC (EMR),322181,1
2026,Round 2,2135,SMBT DC NASIK,SEBC EMSEBCW (EMR),335246,2
2026,Round 2,2135,SMBT DC NASIK(No Change),SEBC OPEN (EMD),229090,1
2026,Round 2,2135,SMBT DC NASIK,SEBC OPEN (W),136191,1
2026,Round 2,2135,SMBT DC NASIK(No Change),SEBC SEBC,296000,1
2026,Round 2,2135,SMBT DC NASIK,SEBC SEBC,371646,3
2026,Round 2,2135,SMBT DC NASIK,SEBC SEBC(W),339342,1
2026,Round 2,2135,SMBT DC NASIK,SEBCD1 SEBC,373813,1
2026,Round 2,2135,SMBT DC NASIK,ST ST,645922,2
2026,Round 2,2135,SMBT DC NASIK(No Change),ST ST (W),518090,1
2026,Round 2,2135,SMBT DC NASIK,VJA EMVJA (EMR),289133,1
2026,Round 2,2135,SMBT DC NASIK(Ret.),VJA I.Q.,793427,1
2026,Round 2,2135,SMBT DC NASIK(No Change),VJA VJA (W),280080,1
2026,Round 2,2136,GDC JALGAON,D2 DEF2 W,164110,1
2026,Round 2,2136,GDC JALGAON,EWS D1 DEF1,159220,1
2026,Round 2,2136,GDC JALGAON,EWS EWS,132141,2
2026,Round 2,2136,GDC JALGAON(No Change),EWS EWS,125043,1
2026,Round 2,2136,GDC JALGAON,EWS EWS(W),132461,1
2026,Round 2,2136,GDC JALGAON,EWS OPEN (W),78700,1
2026,Round 2,2136,GDC JALGAON,NTB NTB,126748,1
2026,Round 2,2136,GDC JALGAON,NTC NTC,132259,1
2026,Round 2,2136,GDC JALGAON,NTD NTD(W),146025,1
2026,Round 2,2136,GDC JALGAON,OBC D1 DEF1,167617,1
2026,Round 2,2136,GDC JALGAON,OBC EMOBC (EMR),120267,1
2026,Round 2,2136,GDC JALGAON,OBC OBC,124893,5
2026,Round 2,2136,GDC JALGAON(No Change),OBC OBC(W),111555,1
2026,Round 2,2136,GDC JALGAON,OBC OBC(W),118795,1
2026,Round 2,2136,GDC JALGAON(No Change),OPEN,99701,1
2026,Round 2,2136,GDC JALGAON,OPEN,106776,4
2026,Round 2,2136,GDC JALGAON,OPEN (W),103249,2
2026,Round 2,2136,GDC JALGAON,SC SC,221975,3
2026,Round 2,2136,GDC JALGAON(No Change),SC SC (W),213953,1
2026,Round 2,2136,GDC JALGAON,SEBC SEBC,131269,3
2026,Round 2,2136,GDC JALGAON,SEBC SEBC(W),127610,1
2026,Round 2,2136,GDC JALGAON,ST ST,443740,2
2026,Round 2,2136,GDC JALGAON,ST ST (W),438335,1
2026,Round 2,2136,GDC JALGAON,VJA OPEN,107461,1
2026,Round 2,2136,GDC JALGAON(No Change),VJA VJA,150194,1
2026,Round 2,2136,GDC JALGAON,VJA VJA (W),180223,1
2026,Round 2,2207,GDC NAGPUR,D1 DEF1 W,139951,1
2026,Round 2,2207,GDC NAGPUR,D2 DEF2,161322,1
2026,Round 2,2207,GDC NAGPUR,EWS EWS,110942,1
2026,Round 2,2207,GDC NAGPUR(No Change),EWS EWS,115614,3
2026,Round 2,2207,GDC NAGPUR(No Change),EWS EWS(W),106482,2
2026,Round 2,2207,GDC NAGPUR,EWS OPEN,96114,1
2026,Round 2,2207,GDC NAGPUR(No Change),EWS OPEN (W),75465,1
2026,Round 2,2207,GDC NAGPUR(No Change),NTB NTB,129583,1
2026,Round 2,2207,GDC NAGPUR,NTC NTC,115729,1
2026,Round 2,2207,GDC NAGPUR(No Change),NTD EMNTD (EMR),115847,1
2026,Round 2,2207,GDC NAGPUR,NTD PWD PWD-OPEN PH,1139986,1
2026,Round 2,2207,GDC NAGPUR(No Change),OBC D1 DEF1,149757,1
2026,Round 2,2207,GDC NAGPUR,OBC EMOBC (EMR),109959,1
2026,Round 2,2207,GDC NAGPUR(No Change),OBC EMOBCW (EMR),108119,1
2026,Round 2,2207,GDC NAGPUR(No Change),OBC OBC,111309,3
2026,Round 2,2207,GDC NAGPUR(Ret.),OBC OBC,109888,1
2026,Round 2,2207,GDC NAGPUR,OBC OBC,112241,1
2026,Round 2,2207,GDC NAGPUR,OBC OBC(W),113368,2
2026,Round 2,2207,GDC NAGPUR(No Change),OBC OPEN (EMD),72383,1
2026,Round 2,2207,GDC NAGPUR(No Change),OPEN,92071,4
2026,Round 2,2207,GDC NAGPUR,OPEN,96497,2
2026,Round 2,2207,GDC NAGPUR,OPEN (W),94840,3
2026,Round 2,2207,GDC NAGPUR(No Change),SC SC,208391,2
2026,Round 2,2207,GDC NAGPUR,SC SC,220077,2
